"affiliator","affiliatee"
"0x78fc3edb9b5790c1d25af80cb3e383f3e3699d2270826c13a47674818709b114","0xea901a8c7fac7ea02efd4d29d62937057b0b236132c52984a856759ef033174d"
"0x0c3c7e319b4115edf32e14e737297e22e50c40d4ed5d3a847ea8089da69b367e","0x3ee6863193b13b2669ab6bdc9f549e2433a0e301b3d84498fdc1b7f35bf78b65"
"0x18066c551e8f836104eebf8a8786baeb955eaff60be31c54bf6066e868cdc641","0xe8790551d83caefdf0f9a7b302a11e72210f833ff7739f7e121e47332c3bbb40"
"0x18066c551e8f836104eebf8a8786baeb955eaff60be31c54bf6066e868cdc641","0xea06338b5fb8bdfb01e9fdfadcf80cc559070f3dd29eb6c912bd4e667d88ba6e"
"0x78fc3edb9b5790c1d25af80cb3e383f3e3699d2270826c13a47674818709b114","0x32bae55d95643762580000ed30f8c5ce35908c869c12f3e1c38f439013e54827"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0x64c0d970278f17bf1074c7c84fa3ebb6d0489d2bfdb6aa5eec620cae9c38645b"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0x38b875f710efcef7afaab4c2426535e6ea774364d037bc207e4e4d3d51590134"
"0x6c9de038c4085d5daa89e12a53068799a92dd211797cb9757562ac0abe61e653","0xdedf18110d297976d7c4492db007a690281bfd81db26ac1adbd0eeba55893875"
"0x18066c551e8f836104eebf8a8786baeb955eaff60be31c54bf6066e868cdc641","0xd062d7254df8139c41824b88de9fabdb269eb91ecbd0c48522cc67104f78d738"
"0xb0744a1f0fba3865a5c788b39a9588dca3614321b51ab7871e5a4f854f31486c","0xdcda8d8c4585fb7d814a113a2fd771b51d6f7f84f04d6c469d2a85537c04d874"
"0x467c2ef92abbdbbffa15d9e93a640acdea5c8c7e6853243d80cc64a4914e8535","0x3cf6d1cb5bf48a26d240a052ebdf67f8c31b53d1acfcf2873916249dffaa737b"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0x0c7c796124de4ed9beebe7d08cfe1eb7b1e5a1f4d17afe7e53c0a4b2cf973758"
"0xae555eda7ae04c7d711d9c5741ca3784a2cff8217744cd471b91508cc71b6410","0x8c63bb595bd339e7b849d077fae38ee8773df6353007fce970f2f035b7cf4064"
"0x467c2ef92abbdbbffa15d9e93a640acdea5c8c7e6853243d80cc64a4914e8535","0xec959815acd06207990917d3bd456ff33df2fb723c5a69db7b2bf705d5757a59"
"0x78fc3edb9b5790c1d25af80cb3e383f3e3699d2270826c13a47674818709b114","0x76ffe9e2a54bb134a8f0cdcfcdf32aa295b4658afac3159119a058a4e2fc9b69"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0x84516d3cfda14f936a4a46da0b9affc60fd222a5e0fd7a3b06bfdd789cd4e470"
"0xb0744a1f0fba3865a5c788b39a9588dca3614321b51ab7871e5a4f854f31486c","0x9c721b4feaf8ec925b2485379b409d0f16a78c8e3cf061f3061270fe041c5f45"
"0x68edbe1768dd93154d09e1512c8b2ec25c0bcfc09e2bca3117232333f43dbb78","0x8e9051ebadf0d41b9f6bfdf7e214993f0b5785516d92395984b2d6f60b03573a"
"0x96cc337f950f794c27dd430e3ebdb9fb00f07d370a7a94a75368c5df1c02f270","0xaa7e0e8b96222215ade770a02d6aeda2c75499543156808123245892b642285f"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xc6cdd3b86607e9fce4c3820ca413fc3e52d45553fcfc123a90e6c999f50f5934"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0xecdbe111e7a0967c06abf020d1e27060bbb109908537ad93dd6154fc86931503"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xfe204d6d66fbe2a6ac398775b1fc0cb200f11f7befe6746f02e7cd17d0082d5a"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xfef823e1f145eb670e9d29e4ace8bbdf21ad1882bdb6e5dd656c008ec209ec73"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xdc1636b5c387a51d59a3b29be7a69eb962b8d54148a9e4145ef5e7f41e75db1e"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xfaf0c2b8d4256fe9d414f75e99e6309a8468ff9b3bfae8f45997240155896e6d"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xbc77fe7b5ea1e4464ef716bc424436eb74de378254a7e14513c94b6ed41e8624"
"0x6aed269536a4bd56621a1f82046311d12b74df27627e075d2803bf7956d8143e","0x7604022861c59a7adeeaacce5aafbf88ae18b652ee05a898a047fba21e936936"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x14e08abe0eba7ef117e4a12980534f282dc185e68a810e84a815ffedd542206c"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xaa73a2c6ec51cbda9868682c0ec2813ba6129695df0f891d0be44f58e193e210"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x882c60fdcc486e69960eeeeb99730dff2aea6338709cec3c760f0c33b16ad47f"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0xda20a5a60baa2c7688593487e88adfab307a4c2bc10680cbb01747a9e62fcd7f"
"0x0ca3e40fe7c8f703836b4f291bf7a520ae8dad516c7280d1a5916f46b55a5e31","0xee7ac54e8ed7f9ac58293eda3b4c096bac6536e7fd58f34a6d670d67c6238e57"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x48ab7343d599690866d2522987f5dd3276b8c4de84f500ff383fc31a6e876d59"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x840eb104b8b4c7118a6afc213dfc7ecb2fdec01d010cbab2c7f2db5e5e8bb677"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x74559fc5cdc86349df4e18ba020a75cf5c0aae9ebac560c99fc17f5e89449116"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0xdc91df923469ee422e9fb2886bc8461b4e543b6111d467e3858b5da26d872b51"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x2e28bfae4ac24ddda90d6799a93787eeaf959ef37842f06b1146da4888898909"
"0xd4bdba78663408e489cfcda2b5a33a982eb674e2b19a73ce12721b1abbb54066","0x1ca8106c79a743f6a44cc70bab97453f07330ff1dcb27a75a28c1a1a59358b0e"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xb86b1024340e01cd7cbc4acb3d9fe6a74ac58e7df942853a3f450e7b923be71f"
"0x0e8bdcb5e573b9bb11b9f3a54b754d3b8f4181dec8cba010bb42c0d1147fa51c","0x54a96c3fd545e4ed81f0d4a1774864a53bf3c188b9ae2d6f6482370e3ef6c53b"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x5a5a982bff93c8760240c274a2724a79774c7e6011ccc6fc440740c5e258c804"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x94b20b06ad71515c711402b406e2121c5fcee0d43ff0fe98b7322a9fd7b18822"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xd06228e575fe4c05bd61071a1cc348cfbfbd0112fecb0356ff76a7604a420c1d"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xc047608ee33008cee6fa15f92fb307c2af32b2c8d9a020a2ad30bfe889355231"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x565a650a7d296d56cdb14748dff54566be2c6462686592de62b3d7e80a83d018"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x92cd5dc3eb25f336335017f84fa312aef118dd06ae08a158aeb5416729bfc115"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x1022533811092275077b43df004be79ebe826655bf8e110bdc879247abda9001"
"0x840eb104b8b4c7118a6afc213dfc7ecb2fdec01d010cbab2c7f2db5e5e8bb677","0x6c2372be165adcb3ef5d1c365cf259085cad9566700803dc3944497448ec1602"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x7ef98632b9af08c106d8626c47c396a2ab4dbab2ccf50f8a5987c766450d3639"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xb6d9c02f28d8ee24a46183da2e28ba6cfa671fe659c43404fa425cd61e0dad07"
"0xee7ac54e8ed7f9ac58293eda3b4c096bac6536e7fd58f34a6d670d67c6238e57","0x4acad845e4332cc1de562c3e7164a1a278f9604b90f9fc720cdd4fcb0fbf596d"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xcaa128622e2f6669770946537bf250c10f8292b44a3046632b52014a840d803d"
"0x96cc337f950f794c27dd430e3ebdb9fb00f07d370a7a94a75368c5df1c02f270","0x2ef273fa1473fd9d8ddcc3a9737595a67e9facddbf132bae8cb0a5a39971191f"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x68732d2e77ef5d81c83494ab02965043ecc73720b4a6ba07a46c4b06146acc33"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x848e3413c8c83ee239ad687105bab77e1b854228b901ac3bf289d9b81abb0177"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x668c05e8f398222573a0bb02da46f42ad288665713f165609dd6912f7aeba304"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x8865c37d236df61d1d280249502f79927a6aa7a87e3d93c1018da4cd7a06cc37"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xb88d9e8f84d57e700ac556be21f31b7e1b8c15109bb79dbc9e0654538ce31c06"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x064cb605130295e0f8bde42e323fe4d6f75c6d4c07f14ffcff5ed9100fbd1d0d"
"0x8489252e741b982aa41aac3f6e0bf3d633566dafb6c81ad9d3696070c1a56d27","0x063eef0a1b2ae9a290988f57b7222beae0b7640687ba0b6081aa4d05fb197c18"
"0x840eb104b8b4c7118a6afc213dfc7ecb2fdec01d010cbab2c7f2db5e5e8bb677","0x1e704a5461a2c7592a1aef0a69bdc8e7d52bbfe8aef7c781caff123fb07bad43"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x82da572034cf7b8fa7418bb4acdca26b930c6e12acf1b4816e899a49cccc2b0d"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xec45aba4b7b3468c5325828d74071b4eb1e504290ca404da133f81e822f36d7a"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xa0418b461901b17dfa6238724ba2d0865007adf00628a953f68e98e4b198fc76"
"0x8489252e741b982aa41aac3f6e0bf3d633566dafb6c81ad9d3696070c1a56d27","0xfad5e16c74a586b6f1effc8c38895b3e7f4941813ced25f1e139b193a972c776"
"0x8489252e741b982aa41aac3f6e0bf3d633566dafb6c81ad9d3696070c1a56d27","0x28b2909b87f5f3546bf56e5fdff1d5f36393b86c8f701f10f8d24f802dff6936"
"0x0e8bdcb5e573b9bb11b9f3a54b754d3b8f4181dec8cba010bb42c0d1147fa51c","0x1c160448c869c6f75ce596fd1ce79ca0d39946a3223accc0a58df8ca7cf99e49"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x0a0168d96b51c156290e45b3242a34c27d8f9dd50fb2fa1dc5733dc1128b4c2b"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xa853be06ba0a3a49f87c9d1fc3df5531d30f56e9af962882426fb31f7c584160"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x3a4ca496bbc307afb13c38c2401f66cc5b5b89b2967e1d1fe7bafe1aa52f690a"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xee1764db4bc58d5d4516ddc34510a5df48758802589a3a59a189989e3c759471"
"0xd874e2ebb93b1bd715891fbd8437c701932271195155679bdced05e5c0d6a606","0xaab15bd7bea23437b192cd3aaa84ce6854034490509a8b7e5a00552ba645ba63"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x74df7a037326cee055f87101c25956847e73b042cba766203bddb54c5d018b54"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x08f1ffa7266e125c79c6921c70a5099e7e153f75ad78df7b95ff27fa67144914"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x143f927207d06359b65bb3ba71b1e09f3effd6702890cbecf001f365b9357611"
"0x6aed269536a4bd56621a1f82046311d12b74df27627e075d2803bf7956d8143e","0xea9d7a67718b16825fbd82fc959a813e9582b6cef4757b6501fc8d159863fc3f"
"0x6aed269536a4bd56621a1f82046311d12b74df27627e075d2803bf7956d8143e","0xe8556212dcaa5d83df3275a6dd5a8b892d3c4fa2fee079eba88bda0a84babc23"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x6484465bdc167a2bfa028d2e1086b0d4c2d038402088a09346aff8f59c8e960e"
"0x74b0a7313c9bf1b21e7e96a3d2008d211b618cf7dd5863487d6314dc46031c21","0xbcae7693088efa281009a693adb08d8afb878eb7d1f0c00b8f88fffc9dc0150e"
"0xd874e2ebb93b1bd715891fbd8437c701932271195155679bdced05e5c0d6a606","0x7c4723c2ba0e62044aa25b0fb2b41bbea68943d230675e8286befbc471043208"
"0xc0d8eb183814653fc42be496536a0953223d336d10ce2c12dd5229914ad95914","0x26b2427beb177c3bf324ff5a1a408dadff1f009393696ef02d0a944ce67e5147"
"0x6aed269536a4bd56621a1f82046311d12b74df27627e075d2803bf7956d8143e","0x145393c13818fba467053a5d3f9e4e21bc46bc0f2c928ee37313d31741fe254b"
"0x2a3a15272b26bb0a982201552a7bd0823bcce65ac2d491584d9a9369b85a2f5c","0x6a520f781b6a2e9d3469d1ec08aa80029a2459fba947e7e149fd1269c7941867"
"0xd874e2ebb93b1bd715891fbd8437c701932271195155679bdced05e5c0d6a606","0x744fd7012113a175d0fc67ea78305fdfcd1a0cb20a48c708b0d51344b07ff153"
"0x467c2ef92abbdbbffa15d9e93a640acdea5c8c7e6853243d80cc64a4914e8535","0x38a1a3a2915578330af028b170307f67056a153d6723a91b32b83ef64b19c01e"
"0x68edbe1768dd93154d09e1512c8b2ec25c0bcfc09e2bca3117232333f43dbb78","0x9c53136088a1ac14e9e6883c8d649ee188e539a736b213b9a2191e9c76659265"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0x64f2d0d3f3808f52664b7e75cf017d3e5c9851812108b0f6f8c4b6446ce96021"
"0xd874e2ebb93b1bd715891fbd8437c701932271195155679bdced05e5c0d6a606","0xcc3d46675958519d3a3dd0772f920d906fb174cb0cc892fb0d5941db3369c901"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0xd051b040efc7c52b65c18319e490b3ed8a95cbd90de4754b57076355e2b86026"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0x38aaaf4528a96be57a3c068a5ed3917fce16d4af8b7ea6c96d33a25fd6764268"
"0x74b0a7313c9bf1b21e7e96a3d2008d211b618cf7dd5863487d6314dc46031c21","0x18f9ef741bd2c66b5757ff0c429bf927646bc7bff94a5288421ca1094f93d656"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x34dd84564439f010425eaf7b1d78633057b52253521e88ec252dbfd0ecffd45f"
"0xc0d8eb183814653fc42be496536a0953223d336d10ce2c12dd5229914ad95914","0xbe14e9506548ff472bbf4af12f8d32a309cce3005dbb9e205192cb658288ee46"
"0x467c2ef92abbdbbffa15d9e93a640acdea5c8c7e6853243d80cc64a4914e8535","0x7ca17f0c5892b3dc0b8e61e673726bd80c2f554aaf515fee0e68d60f049ad426"
"0x4a9b67ab95cb18fa8bf11f7b59fedd13505a6eee3afe0e7c7c34a0f01ab5544b","0x28772a4120839c499cf197fa5bcf272239dcc4e7e49c532f723e8a71289a5452"
"0xd4bdba78663408e489cfcda2b5a33a982eb674e2b19a73ce12721b1abbb54066","0x8408a573f128d4675e4f9b27c0447aa7f7f9846b50dd2ca5ce5c99594b438a1f"
"0x68edbe1768dd93154d09e1512c8b2ec25c0bcfc09e2bca3117232333f43dbb78","0xfe54b9c2428ba64def4c0a66188695fa6277d938ef75e0d922b39910b1e6dc16"
"0xd874e2ebb93b1bd715891fbd8437c701932271195155679bdced05e5c0d6a606","0xf6484a0fae2fbe2d9b3b25e4a1c1aa7a86b5f6b71f9401d384939e1ff364990d"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x56b7d368451a86834a21671dd85702fe43f6bdc5c2691b0ad70404279b0f7560"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0x8689a1275c69b86f262f02ae413247a95bfd52d1b9a8f3c41ab198962391c940"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xbea82173bbb38f6f9d552770969953ca80e9131eef4b86039b00997ea0f29b2e"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0x7402471de6d2d34927395ce574d7b074bbb36d3579cfacae4bb882e97f913b65"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0x4ad61c9ab7db25f31ba1440164cf475f14d480537e38afada6bf788ae43e1b66"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0xa286088efe2878b469553d261fde8879e883f92b452deffcc8c11f431ae5c57c"
"0xde378c9551a21dd6a6ddee38885d221293836bc9127a3dace6ec3f48ced14632","0x7e0123a014585973784aaf7912871a9e44741b910a4e11636427ca4f673e253c"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0xca7bb0159e6033c17e49ef5fa9a226501eb3d55136bc5fc66b6f5917171e7c61"
"0x78fc3edb9b5790c1d25af80cb3e383f3e3699d2270826c13a47674818709b114","0x98ff6ee458d9a42e57419e8b333e6595409330288d369696997ff071addd8428"
"0x96cc337f950f794c27dd430e3ebdb9fb00f07d370a7a94a75368c5df1c02f270","0x7a6effd1c5732523a5a636bf8c5050ae24f97f1b5304d52e4476d6a6b7af5a37"
"0x68edbe1768dd93154d09e1512c8b2ec25c0bcfc09e2bca3117232333f43dbb78","0xc6ae267a99ed760c0f40c30e0bf2a32d55631c00cb927c1f1bae836cbdf4867a"
"0x6aed269536a4bd56621a1f82046311d12b74df27627e075d2803bf7956d8143e","0x58820b128bcc287726a0d68cbea79b4018580bfa0d24a5edb2a415943e9f2316"
"0x0e8bdcb5e573b9bb11b9f3a54b754d3b8f4181dec8cba010bb42c0d1147fa51c","0x2664dfc8da61ca283e2e29461aaac1d7f6f5fcd125e065ceba77e4e496afda4f"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0x56e7041793a2ffaa43b467787dd512881ede9a40cffe595d0677a86adce5675a"
"0x4e400555d8ee1d4752be47eff37195a8926a2fae9f874773ac49cdc2fa47f703","0xba51dbe8d958c9535fce3b2dabcab5bc521019b16e3890e4843d7b3ccb8a3109"
"0x90f1405f1acdae18dc5bb36cde547892e807df93c4f4678c668b88e287b64100","0x34772da29e12724cef1e253aface06aab3f479d4f77946ec2eff3fa24d338413"
"0x74b0a7313c9bf1b21e7e96a3d2008d211b618cf7dd5863487d6314dc46031c21","0x966239ddf7609feeb1ecb4a5b8c2bdd6bad079c7d7bd8f5c38cdbb711fef6279"
"0xd4bdba78663408e489cfcda2b5a33a982eb674e2b19a73ce12721b1abbb54066","0x2e47d90eee160fe77be39a1071801f9d7efd98e69ea4806ebf84a447e7275c2e"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0x141d724665cb82157edcab30c03983d506e40dd84c7677c94346c0c726b4b125"
"0xfebea01bea78ad25d6e4c63769fc75483f37d24e95a331bbfecba64da6eb0440","0x8a321ba19858a4a585aa82ce77f84f240d2251e57786c41cb1df3f237ed0d037"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xb2f95bad7a204427c2b8a7ed743e41fadcad9db50569fae3f4a9ac1c1c59df48"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x5430a90ea9fb1b6b8858cc9e3d42ea24ffb21a4da5f49e4e3e0250a00a4c1608"
"0x882b785abbf4fe64a4dbc68cc91fa90a87dbb0c8d1cbf3fd8ad0618f713d836f","0xa05710a053ac50d9fc7912354d2d8f1cc21d54f03966dcada195903363cd9626"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x9e483d52db0b1c373d893f1e77ad92ec02c11b4487b2225612a98f0ebce14952"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0xc40a9e2b82004c1fbb6136a7fc41cf970ad2ac876bad239bb6dfdfb402e9a965"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x34dade75066c5b879292b2857e65902fb99588124f63343215ac2a360c31ff21"
"0x2a3a15272b26bb0a982201552a7bd0823bcce65ac2d491584d9a9369b85a2f5c","0x9acf7b971e0627b91a63bed1d8bdfa3840992fad9e0a26a85f75c120bf05fd65"
"0x54d199f2d6969a47aa3903b2941d2468fdc9294f54de00b36184599c14a0484e","0xc0cb0c3966e1e2e9dc3c9a179326404f155f7f51a5030683441b77383ae97815"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x6cd05133ba979bccdc19e88de79dc82c57919c4bdf4d39b1cc1cc7accb05ca34"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x90619b9cda053758d6a1f8d49a56ca1dc48deaedbfbb4dc02a436d2aeede1951"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0xeaa47592cc8ecf1b8e7e1aa5fc6b2f16d257fd83b444c9a2ec4e7df5abeff96a"
"0xa69e8e4b4ccdb4787ecd11f4933f0d1bb9a28747bfc106e7ca868d45adb27878","0xe44e33636178155a09173bf357dd9d85a030f93831cebb4e43e56e478aae7d02"
"0x021fdb8a0d3999fc337179cb064b3b7965359936eb76aa87de76cc396d951702","0x78887727bdac19bb3a374010783a0f8b25224cb75b3ca75e45fba2b7a834790d"
"0x8489252e741b982aa41aac3f6e0bf3d633566dafb6c81ad9d3696070c1a56d27","0x98f08cfdccd1ba4c052d61571099897415c8ea3c2cbcc49a059a0f02a1d69631"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0xc8bd1e24bcd7a00d8a79f292868025b110926cd66054922d5074d00ba55bf769"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0x1aa1112f4c3d4f1538dffaf1de1ae87dcca414d7c937ad4cfdddd4e3a7dda014"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0xa824332d3e1482148f3eb237db63ab222037a9af83ef87609da337e381aa393d"
"0x68edbe1768dd93154d09e1512c8b2ec25c0bcfc09e2bca3117232333f43dbb78","0x34a5b7388ec808cdf9902d6425dcee3fe198a8faab360bf91090143c0989e760"
"0xb0744a1f0fba3865a5c788b39a9588dca3614321b51ab7871e5a4f854f31486c","0xce3ba9dab4832531ea6e868ec32939ce2f7efe24727567d423b432a2bb0e933a"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0xd81c35fa268d02ffdd276637e6e7ec559e8924646edfbabaecbb191476db8d30"
"0xa2b676f1b332f189394bd0617dfe5c56b279d94a081ea2ef25c50cd28f154e1c","0xd06426c5b8b34a0f39126b24db3c1d7039f6e78656cf78cb7ecf43374b404e75"
"0x94546ff56643b8c0fed386347d7a8cd0b995383125a0fc0f0e45f0e33a6c5827","0x18d631c89ba215200fcb6991060c33f8b2ab4b80f68343b0b77c32e73a704c57"
"0x74b0a7313c9bf1b21e7e96a3d2008d211b618cf7dd5863487d6314dc46031c21","0x22f9911ae7d486e9cc663ea0381fb0b2bea566e66f2053405c07bce50c6a984d"
"0x4acad845e4332cc1de562c3e7164a1a278f9604b90f9fc720cdd4fcb0fbf596d","0x0e09dd4e281e84e9f134f2525e35e8c0e4e0487f7509a69574875f1d359cbd65"
"0x90f1405f1acdae18dc5bb36cde547892e807df93c4f4678c668b88e287b64100","0xfa8a21a81ed8bca3d1b4be6c3bc06d0e9e9e491aa2a674fe687cbcd8e46f6b6d"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0x6c431d3da7ec232c5936875a21346d7c2c5a90e04f0c5b597525e7949095372c"
"0x4a9b67ab95cb18fa8bf11f7b59fedd13505a6eee3afe0e7c7c34a0f01ab5544b","0x48e890b1a6e6c8cc3b14b224ddab19cb377cd316a13a8c88498e6f97f3c3066c"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0x903ca40a4b8ad04a31703c8c4332501cb697154e307e328da16c2b175bcc220d"
"0xb8913874613f6ad3ef0c59548efe7462dc005260af4ae6a53dbb363a5cfb6731","0x2414ed73d464feed177c7f2a161f2f8058a9bfe0fb7e614e481f6d35bfef1f6c"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0x8840cf7a2ea095f9502d743cb1fa331460fa69bd804c711fb829d067fc29c857"
"0x96cc337f950f794c27dd430e3ebdb9fb00f07d370a7a94a75368c5df1c02f270","0x422f1638ba1d9f08905b27d7d6708c16b8ab0eb02e599af532d701d4f4ae1a11"
"0xfebea01bea78ad25d6e4c63769fc75483f37d24e95a331bbfecba64da6eb0440","0x005d590acb1b0301e31fbb0f7beef93c763976208aeee47d272dcf503509e94d"
"0x467c2ef92abbdbbffa15d9e93a640acdea5c8c7e6853243d80cc64a4914e8535","0x9ca7aa933200bbb1eafcef821cf7a355ce5e7e8ed7b94ef76c5fb88161a7d260"
"0x9f474451c9228ec8386f1f50be5fab2ce0e7f89758bb9059f902f250a49c770c","0x72699a9e3cc73283a4057ac66f6e7d48cf02ab63a10513f721c29132e7392c56"
"0x9637585be8dacd3827608660427ddd9b6e6bdc3482f3c7cb485af613f42bca7e","0xda7609e890ca32b06f97cd54b6a78a83b70f40b65592a22e2a8dd60a067ee37b"
"0xc0d8eb183814653fc42be496536a0953223d336d10ce2c12dd5229914ad95914","0x84a324bfc63301de7e006fbdc6f7af99c46608764ca4e0d13ee421d0c677165e"
"0xb0744a1f0fba3865a5c788b39a9588dca3614321b51ab7871e5a4f854f31486c","0xf8d40e6ca139ae7deb6d1b1b4754576fa2713700ceb987ec6507f6cf1cc0522b"
